序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
62,D6BCA1CD-F395-4D6E-B36B-1ADA304C47E1_big.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/D6BCA1CD-F395-4D6E-B36B-1ADA304C47E1_big.jpg,土逗potadou,2026年02月23日 18:58,深航 ZH651 szx-nrt lounge：深航尊鹏阁国际厅 机型：737 max8 座位 4F（深航超经腿长的选第二排 第一排档板会顶挡板）,0,
63,70EDBF1B-021A-4E17-8198-45679E92993A_big.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/70EDBF1B-021A-4E17-8198-45679E92993A_big.jpg,土逗potadou,2026年02月23日 18:58,深航 ZH651 szx-nrt lounge：深航尊鹏阁国际厅 机型：737 max8 座位 4F（深航超经腿长的选第二排 第一排档板会顶挡板）,0,
64,44F14241-DA50-4EDA-B01C-EEF4F8559BDB_big.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/44F14241-DA50-4EDA-B01C-EEF4F8559BDB_big.jpg,土逗potadou,2026年02月23日 18:58,深航 ZH651 szx-nrt lounge：深航尊鹏阁国际厅 机型：737 max8 座位 4F（深航超经腿长的选第二排 第一排档板会顶挡板）,0,
65,7CEA374E-A918-4369-BA79-A2E24E046CDF_big.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/7CEA374E-A918-4369-BA79-A2E24E046CDF_big.jpg,D-ABYP,2026年03月08日 21:27,JL502 CTS-HND A359,0,
66,3D34BA7D-3CBC-4A82-B96A-80BEEAE6D248_hd.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/3D34BA7D-3CBC-4A82-B96A-80BEEAE6D248_hd.jpg,D-ABYP,2026年03月04日 10:25,JL89/80/86 HND-PVG 77W 免费超经 展示要饭成果.jpg,0,
67,4B24EE6C-E3E0-44AC-8075-D81C8D5BCF34_hd.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/4B24EE6C-E3E0-44AC-8075-D81C8D5BCF34_hd.jpg,D-ABYP,2026年03月04日 10:25,JL89/80/86 HND-PVG 77W 免费超经 展示要饭成果.jpg,0,
68,6819AB7B-72BC-46F3-94AB-1A37501E47B3_hd.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/6819AB7B-72BC-46F3-94AB-1A37501E47B3_hd.jpg,D-ABYP,2026年03月04日 10:25,JL89/80/86 HND-PVG 77W 免费超经 展示要饭成果.jpg,0,
69,27A76B97-C86C-4C31-885D-6486A300C9DA_hd.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/27A76B97-C86C-4C31-885D-6486A300C9DA_hd.jpg,D-ABYP,2026年03月04日 05:51,EK412 SYD-CHC 第五航权,0,
70,249F7160-9EA5-4DBC-913A-6579C5E812EF_hd.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/249F7160-9EA5-4DBC-913A-6579C5E812EF_hd.jpg,D-ABYP,2026年03月04日 05:51,EK412 SYD-CHC 第五航权,0,
71,772BB415-315D-4F44-8DDE-F9008434DBE9_hd.jpg,/Users/lazywords/Code/QQ群相册/超级经济舱/images/772BB415-315D-4F44-8DDE-F9008434DBE9_hd.jpg,D-ABYP,2026年03月04日 05:51,EK412 SYD-CHC 第五航权,0,
